Pincode,City,State,COD Delivery,Prepaid Delivery,Pickup
533306,Draksharamam,ANDHRA PRADESH,N,N,N
522257,Repalle,ANDHRA PRADESH,Y,Y,N
535260,GAJAPATHINAGARAM,ANDHRA PRADESH,Y,Y,N
534432,DENDULURU,ANDHRA PRADESH,Y,Y,Y
533514,MUMMIDIVARAM,ANDHRA PRADESH,N,N,N
522509,Guntur,ANDHRA PRADESH,Y,Y,Y
517503,Tirupati,ANDHRA PRADESH,Y,Y,Y
534245,PENUMANTRA,ANDHRA PRADESH,Y,Y,N
521250,Vuyyur,ANDHRA PRADESH,Y,Y,N
531172,BHEEMUNIPATNAM,ANDHRA PRADESH,N,N,N
533016,Kakinada,ANDHRA PRADESH,N,N,N
518390,PATTIKONDA,ANDHRA PRADESH,Y,Y,N
522511,Mangalagiri,ANDHRA PRADESH,Y,Y,N
533222,MUMMIDIVARAM,ANDHRA PRADESH,N,N,N
521256,Vuyyur,ANDHRA PRADESH,Y,Y,N
524131,Nellore,ANDHRA PRADESH,N,N,N
522413,PIDUGURALLA,ANDHRA PRADESH,Y,Y,Y
534431,Bhimadole,ANDHRA PRADESH,N,N,N
517113,ROMPICHARLA,ANDHRA PRADESH,Y,Y,N
531026,WADDADI,ANDHRA PRADESH,N,N,N
531027,WADDADI,ANDHRA PRADESH,N,N,N
532292,ICHAPURAM,ANDHRA PRADESH,N,N,N
534005,DENDULURU,ANDHRA PRADESH,Y,Y,Y
521190,Jaggaiahpeta,ANDHRA PRADESH,N,N,N
516259,VEMPALLI,ANDHRA PRADESH,Y,Y,N
523279,TANGUTUR,ANDHRA PRADESH,Y,Y,Y
534146,Tadepalligudem,ANDHRA PRADESH,Y,Y,N
534127,ACHANTA,ANDHRA PRADESH,Y,Y,N
516233,CHAPADU,ANDHRA PRADESH,Y,Y,N
533210,AMALAPURAM,ANDHRA PRADESH,Y,Y,N
531081,ADDUROAD,ANDHRA PRADESH,Y,Y,N
532124,Rajam,ANDHRA PRADESH,N,N,N
522002,Guntur,ANDHRA PRADESH,Y,Y,Y
515524,KADIRI,ANDHRA PRADESH,N,N,N
523247,DARSI,ANDHRA PRADESH,Y,Y,N
534346,NIDADAVOLE,ANDHRA PRADESH,N,N,N
535003,Vizianagaram,ANDHRA PRADESH,Y,Y,Y
530034,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y
515566,PUTTAPARTHI,ANDHRA PRADESH,Y,Y,N
523211,Medarametla,ANDHRA PRADESH,Y,Y,Y
534353,DOMMERU,ANDHRA PRADESH,N,N,N
523104,SINGARAYAKONDA,ANDHRA PRADESH,N,N,N
531001,Anakapalle,ANDHRA PRADESH,Y,Y,Y
518023,KURNOOL,ANDHRA PRADESH,Y,Y,N
533261,Mandapeta,ANDHRA PRADESH,Y,Y,N
509136,IEEJA,ANDHRA PRADESH,Y,Y,N
523373,Komarolu,ANDHRA PRADESH,Y,Y,N
534201,Bhimavaram,ANDHRA PRADESH,Y,Y,Y
531002,Anakapalle,ANDHRA PRADESH,Y,Y,Y
530042,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y
521434,Nandigama,ANDHRA PRADESH,N,N,N
522034,Guntur,ANDHRA PRADESH,Y,Y,Y
534430,Bhimadole,ANDHRA PRADESH,N,N,N
534134,ATTILI,ANDHRA PRADESH,Y,Y,N
523125,SINGARAYAKONDA,ANDHRA PRADESH,N,N,N
533288,RAMPACHODAVARAM,ANDHRA PRADESH,Y,Y,Y
523201,ADDANKI,ANDHRA PRADESH,Y,Y,N
533251,Palakol,ANDHRA PRADESH,Y,Y,Y
515457,Gooty,ANDHRA PRADESH,Y,Y,N
522278,Repalle,ANDHRA PRADESH,Y,Y,N
518313,KURNOOL,ANDHRA PRADESH,N,N,N
518462,KODUMURU,ANDHRA PRADESH,N,N,N
535273,GAJAPATHINAGARAM,ANDHRA PRADESH,Y,Y,N
533344,Samalkot,ANDHRA PRADESH,Y,Y,Y
532445,PALAKONDA,ANDHRA PRADESH,Y,Y,Y
518138,KOILAKUNTLA,ANDHRA PRADESH,Y,Y,N
520015,Vijayawada,ANDHRA PRADESH,Y,Y,Y
520006,Vijayawada,ANDHRA PRADESH,Y,Y,Y
518157,Allagadda,ANDHRA PRADESH,Y,Y,Y
518402,NANDIKOTKUR,ANDHRA PRADESH,Y,Y,Y
515631,Dharmavaram,ANDHRA PRADESH,N,N,N
522202,Tenali,ANDHRA PRADESH,Y,Y,Y
523356,Komarolu,ANDHRA PRADESH,Y,Y,Y
522261,Tenali,ANDHRA PRADESH,Y,Y,N
533234,Mandapeta,ANDHRA PRADESH,Y,Y,Y
533212,MUMMIDIVARAM,ANDHRA PRADESH,N,N,N
534007,Eluru,ANDHRA PRADESH,Y,Y,N
516108,Railway Kodur,ANDHRA PRADESH,N,N,N
521333,KAIKALUR,ANDHRA PRADESH,Y,Y,Y
522311,Ponnur,ANDHRA PRADESH,N,N,N
517504,Tirupati,ANDHRA PRADESH,Y,Y,N
516175,DUVVUR,ANDHRA PRADESH,Y,Y,N
518598,BETHAMCHERLA,ANDHRA PRADESH,Y,Y,N
523264,CHIMAKURTHY,ANDHRA PRADESH,N,N,N
522266,Guntur,ANDHRA PRADESH,Y,Y,Y
515455,Gooty,ANDHRA PRADESH,Y,Y,N
531162,BHEEMUNIPATNAM,ANDHRA PRADESH,N,N,N
516172,CHAPADU,ANDHRA PRADESH,Y,Y,Y
515502,MUDDIGUBA,ANDHRA PRADESH,N,N,N
523214,INKOLLU,ANDHRA PRADESH,Y,Y,N
516004,Cuddapah,ANDHRA PRADESH,Y,Y,Y
530011,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y
524121,Tada,ANDHRA PRADESH,Y,Y,N
533217,AMALAPURAM,ANDHRA PRADESH,Y,Y,N
517370,MULAKALACHERUVU,ANDHRA PRADESH,Y,Y,N
516330,VEMPALLI,ANDHRA PRADESH,Y,Y,N
517563,Tirupati,ANDHRA PRADESH,Y,Y,N
524304,Atmakur,ANDHRA PRADESH,N,N,N
515422,Tadipatri,ANDHRA PRADESH,Y,Y,Y
517372,MULAKALACHERUVU,ANDHRA PRADESH,Y,Y,N
533297,RAJANAGARAM,ANDHRA PRADESH,Y,Y,N
518669,Nandyal,ANDHRA PRADESH,Y,Y,N
521163,Vuyyur,ANDHRA PRADESH,Y,Y,N
530014,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y
524322,Atmakur,ANDHRA PRADESH,N,N,N
522614,PIDUGURALLA,ANDHRA PRADESH,Y,Y,Y
522016,AMARAVATHI,ANDHRA PRADESH,Y,Y,N
533008,Kakinada,ANDHRA PRADESH,Y,Y,N
533254,Palakol,ANDHRA PRADESH,N,N,N
523367,Komarolu,ANDHRA PRADESH,N,N,N
518473,KODUMURU,ANDHRA PRADESH,Y,Y,N
522297,Guntur,ANDHRA PRADESH,Y,Y,Y
522294,Guntur,ANDHRA PRADESH,Y,Y,Y
522293,Repalle,ANDHRA PRADESH,Y,Y,N
522006,Guntur,ANDHRA PRADESH,Y,Y,Y
517129,KANIPAKAM,ANDHRA PRADESH,Y,Y,N
521265,Gannavaram,ANDHRA PRADESH,Y,Y,Y
535250,S Kota,ANDHRA PRADESH,Y,Y,Y
533461,Yanam,ANDHRA PRADESH,Y,Y,Y
521129,AVANIGADDA,ANDHRA PRADESH,N,N,N
524142,KAVALI,ANDHRA PRADESH,N,N,N
518004,KURNOOL,ANDHRA PRADESH,Y,Y,Y
534186,Bhimavaram,ANDHRA PRADESH,Y,Y,Y
518466,KODUMURU,ANDHRA PRADESH,Y,Y,N
530001,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y
532208,TEKKALI,ANDHRA PRADESH,N,N,N
533218,AMALAPURAM,ANDHRA PRADESH,Y,Y,N
533434,Samalkot,ANDHRA PRADESH,Y,Y,Y
518216,Dhone,ANDHRA PRADESH,Y,Y,Y
521134,Vijayawada,ANDHRA PRADESH,Y,Y,Y
533622,RAMPACHODAVARAM,ANDHRA PRADESH,N,N,N
516437,CHAPADU,ANDHRA PRADESH,Y,Y,N
524421,NAIDUPETA,ANDHRA PRADESH,N,N,N
522013,Guntur,ANDHRA PRADESH,Y,Y,Y
521246,Vuyyur,ANDHRA PRADESH,Y,Y,N
533341,Mandapeta,ANDHRA PRADESH,Y,Y,Y
516421,Pulivendula,ANDHRA PRADESH,Y,Y,Y
531219,KOTHAVALASA,ANDHRA PRADESH,N,N,N
533007,Kakinada,ANDHRA PRADESH,Y,Y,Y
534126,ACHANTA,ANDHRA PRADESH,Y,Y,Y
516311,KAMALAPURAM,ANDHRA PRADESH,Y,Y,N
517351,MULAKALACHERUVU,ANDHRA PRADESH,Y,Y,N
531033,Anakapalle,ANDHRA PRADESH,Y,Y,N
515571,KADIRI,ANDHRA PRADESH,Y,Y,Y
521002,Machilipatnam,ANDHRA PRADESH,Y,Y,Y
518502,Nandyal,ANDHRA PRADESH,Y,Y,Y
517501,Tirupati,ANDHRA PRADESH,Y,Y,Y
516438,Jammalamadugu,ANDHRA PRADESH,Y,Y,N
515426,NARPALA,ANDHRA PRADESH,N,N,N
530037,Visakhapatnam,ANDHRA PRADESH,N,N,N
534302,NIDADAVOLE,ANDHRA PRADESH,N,N,Y
530023,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y
521340,KAIKALUR,ANDHRA PRADESH,N,N,N
524240,BUCHIREDDYPALEM,ANDHRA PRADESH,Y,Y,N
523108,PAMUR,ANDHRA PRADESH,Y,Y,N
517100,Tirupati,ANDHRA PRADESH,Y,Y,N
522303,Guntur,ANDHRA PRADESH,Y,Y,Y
523224,Ongole,ANDHRA PRADESH,N,N,N
532580,GAJAPATHINAGARAM,ANDHRA PRADESH,Y,Y,N
522260,Repalle,ANDHRA PRADESH,Y,Y,N
521286,Gannavaram,ANDHRA PRADESH,Y,Y,N
534101,Tadepalligudem,ANDHRA PRADESH,Y,Y,N
523003,Kakinada,ANDHRA PRADESH,Y,Y,N
523186,Ongole,ANDHRA PRADESH,N,N,N
533214,AMALAPURAM,ANDHRA PRADESH,Y,Y,Y
516362,CHAPADU,ANDHRA PRADESH,Y,Y,N
533105,Rajahmundry,ANDHRA PRADESH,Y,Y,Y
518196,KOILAKUNTLA,ANDHRA PRADESH,Y,Y,N
515415,Tadipatri,ANDHRA PRADESH,Y,Y,Y
521401,GAMPALAGUDEM,ANDHRA PRADESH,Y,Y,Y
522274,Repalle,ANDHRA PRADESH,Y,Y,N
521180,Kanchikacherla,ANDHRA PRADESH,N,N,N
533448,Kakinada,ANDHRA PRADESH,N,N,N
524201,KAVALI,ANDHRA PRADESH,Y,Y,N
521105,Gannavaram,ANDHRA PRADESH,N,N,N
532122,Rajam,ANDHRA PRADESH,Y,Y,Y
509126,IEEJA,ANDHRA PRADESH,Y,Y,N
533264,Mandapeta,ANDHRA PRADESH,Y,Y,N
522281,Repalle,ANDHRA PRADESH,Y,Y,N
516238,Pulivendula,ANDHRA PRADESH,Y,Y,Y
533455,KATHIPUDI,ANDHRA PRADESH,N,N,N
518220,Dhone,ANDHRA PRADESH,N,N,N
518019,KURNOOL,ANDHRA PRADESH,Y,Y,N
523190,INKOLLU,ANDHRA PRADESH,Y,Y,Y
523213,Medarametla,ANDHRA PRADESH,Y,Y,N
523001,Ongole,ANDHRA PRADESH,Y,Y,Y
534244,PENUMANTRA,ANDHRA PRADESH,Y,Y,N
522437,PIDUGURALLA,ANDHRA PRADESH,Y,Y,Y
533221,AMALAPURAM,ANDHRA PRADESH,Y,Y,N
518405,NANDIKOTKUR,ANDHRA PRADESH,Y,Y,Y
518397,Yemmiganur,ANDHRA PRADESH,Y,Y,Y
530043,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y
534269,ACHANTA,ANDHRA PRADESH,Y,Y,N
518463,KODUMURU,ANDHRA PRADESH,N,N,N
516486,Pulivendula,ANDHRA PRADESH,Y,Y,Y
533005,Kakinada,ANDHRA PRADESH,Y,Y,N
523121,SINGARAYAKONDA,ANDHRA PRADESH,N,N,N
535002,Vizianagaram,ANDHRA PRADESH,Y,Y,Y
515662,Dharmavaram,ANDHRA PRADESH,N,N,N
518594,Allagadda,ANDHRA PRADESH,Y,Y,Y
533248,Palakol,ANDHRA PRADESH,N,N,N
534268,Palakol,ANDHRA PRADESH,Y,Y,Y
524004,Nellore,ANDHRA PRADESH,Y,Y,Y
522332,Guntur,ANDHRA PRADESH,Y,Y,Y
515801,GUNTAKAL,ANDHRA PRADESH,Y,Y,N
530032,Gajuwaka,ANDHRA PRADESH,Y,Y,Y
518134,KOILAKUNTLA,ANDHRA PRADESH,Y,Y,N
518412,NANDIKOTKUR,ANDHRA PRADESH,Y,Y,Y
515774,PAMIDI,ANDHRA PRADESH,Y,Y,N
531075,K KOTAPADU,ANDHRA PRADESH,Y,Y,N
515671,Dharmavaram,ANDHRA PRADESH,Y,Y,Y
515133,PUTTAPARTHI,ANDHRA PRADESH,Y,Y,N
533216,MUMMIDIVARAM,ANDHRA PRADESH,N,N,N
533346,Mandapeta,ANDHRA PRADESH,Y,Y,N
534437,Eluru,ANDHRA PRADESH,Y,Y,N
522276,Repalle,ANDHRA PRADESH,Y,Y,N
521130,CHALLAPALLI,ANDHRA PRADESH,Y,Y,N
522279,Repalle,ANDHRA PRADESH,Y,Y,N
532462,PALAKONDA,ANDHRA PRADESH,Y,Y,N
533006,Kakinada,ANDHRA PRADESH,N,N,N
535463,Parvathipuram,ANDHRA PRADESH,N,N,N
523112,PAMUR,ANDHRA PRADESH,N,N,N
522282,Repalle,ANDHRA PRADESH,Y,Y,N
516390,Pulivendula,ANDHRA PRADESH,Y,Y,Y
534327,ACHANTA,ANDHRA PRADESH,Y,Y,N
517102,Chandragiri,ANDHRA PRADESH,N,N,N
518508,Nandyal,ANDHRA PRADESH,Y,Y,Y
534340,DOMMERU,ANDHRA PRADESH,N,N,N
522655,Repalle,ANDHRA PRADESH,Y,Y,N
515803,GUNTAKAL,ANDHRA PRADESH,Y,Y,N
518145,Jammalamadugu,ANDHRA PRADESH,Y,Y,N
530021,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y
523272,TANGUTUR,ANDHRA PRADESH,Y,Y,Y
532265,Rajam,ANDHRA PRADESH,N,N,N
530039,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y
518674,Nandyal,ANDHRA PRADESH,Y,Y,Y
509129,IEEJA,ANDHRA PRADESH,N,N,N
534203,Bhimavaram,ANDHRA PRADESH,Y,Y,Y
532525,GAJAPATHINAGARAM,ANDHRA PRADESH,Y,Y,N
532001,Srikakulam,ANDHRA PRADESH,Y,Y,Y
533429,YELESWARAM,ANDHRA PRADESH,Y,Y,N
518599,BETHAMCHERLA,ANDHRA PRADESH,Y,Y,N
534401,Bhimadole,ANDHRA PRADESH,N,N,N
533004,Kakinada,ANDHRA PRADESH,Y,Y,Y
533125,Rajahmundry,ANDHRA PRADESH,Y,Y,N
516396,Pulivendula,ANDHRA PRADESH,Y,Y,Y
534320,ACHANTA,ANDHRA PRADESH,Y,Y,N
534305,NIDADAVOLE,ANDHRA PRADESH,N,N,N
524202,KAVALI,ANDHRA PRADESH,Y,Y,N
516247,VONITIMITTA,ANDHRA PRADESH,Y,Y,Y
518404,NANDIKOTKUR,ANDHRA PRADESH,Y,Y,Y
520005,Vijayawada,ANDHRA PRADESH,Y,Y,Y
516413,Jammalamadugu,ANDHRA PRADESH,Y,Y,N
533554,MUMMIDIVARAM,ANDHRA PRADESH,N,N,N
531030,K KOTAPADU,ANDHRA PRADESH,Y,Y,N
534240,PENUMANTRA,ANDHRA PRADESH,Y,Y,N
517541,Tada,ANDHRA PRADESH,N,N,N
522264,Repalle,ANDHRA PRADESH,Y,Y,Y
534160,Tadepalligudem,ANDHRA PRADESH,Y,Y,N
522213,Guntur,ANDHRA PRADESH,Y,Y,N
518005,KURNOOL,ANDHRA PRADESH,Y,Y,Y
515233,PUTTAPARTHI,ANDHRA PRADESH,Y,Y,N
535292,ICHAPURAM,ANDHRA PRADESH,N,N,N
518343,Yemmiganur,ANDHRA PRADESH,N,N,N
532440,PALAKONDA,ANDHRA PRADESH,Y,Y,N
522315,Ponnur,ANDHRA PRADESH,N,N,N
521344,KALIDINDI,ANDHRA PRADESH,Y,Y,Y
521228,Vijayawada,ANDHRA PRADESH,Y,Y,Y
521128,KANKIPADU,ANDHRA PRADESH,Y,Y,N
533462,Kakinada,ANDHRA PRADESH,N,N,N
523271,Kandukur,ANDHRA PRADESH,N,N,N
531082,ADDUROAD,ANDHRA PRADESH,Y,Y,N
517643,Puttur,ANDHRA PRADESH,N,N,Y
518001,KURNOOL,ANDHRA PRADESH,Y,Y,Y
534429,Bhimadole,ANDHRA PRADESH,N,N,N
522267,Repalle,ANDHRA PRADESH,Y,Y,N
518583,Nandyal,ANDHRA PRADESH,N,N,N
531116,Narsipatnam,ANDHRA PRADESH,Y,Y,Y
516260,Pulivendula,ANDHRA PRADESH,Y,Y,Y
521151,KANKIPADU,ANDHRA PRADESH,Y,Y,Y
524303,Atmakur,ANDHRA PRADESH,N,N,N
533460,Samalkot,ANDHRA PRADESH,N,N,N
532402,Srikakulam,ANDHRA PRADESH,Y,Y,Y
533220,Yanam,ANDHRA PRADESH,Y,Y,Y
515762,Kalyanadurgam,ANDHRA PRADESH,N,N,N
534122,ACHANTA,ANDHRA PRADESH,Y,Y,Y
518206,BETHAMCHERLA,ANDHRA PRADESH,Y,Y,N
522549,Narasaraopet,ANDHRA PRADESH,Y,Y,Y
532127,Rajam,ANDHRA PRADESH,Y,Y,N
515102,Dharmavaram,ANDHRA PRADESH,Y,Y,N
518467,KODUMURU,ANDHRA PRADESH,Y,Y,N
524309,BUCHIREDDYPALEM,ANDHRA PRADESH,Y,Y,N
534166,Tadepalligudem,ANDHRA PRADESH,Y,Y,N
517172,ROMPICHARLA,ANDHRA PRADESH,Y,Y,Y
533238,Mandapeta,ANDHRA PRADESH,Y,Y,Y
532290,ICHAPURAM,ANDHRA PRADESH,N,N,N
521118,AVANIGADDA,ANDHRA PRADESH,N,N,N
518101,Ongole,ANDHRA PRADESH,Y,Y,Y
517505,Chandragiri,ANDHRA PRADESH,N,N,N
533294,RAJANAGARAM,ANDHRA PRADESH,Y,Y,Y
530013,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y
518385,PATTIKONDA,ANDHRA PRADESH,Y,Y,N
533305,Mandapeta,ANDHRA PRADESH,Y,Y,N
517292,Tirupati,ANDHRA PRADESH,N,N,N
518007,KURNOOL,ANDHRA PRADESH,Y,Y,Y
515458,Gooty,ANDHRA PRADESH,Y,Y,N
515154,MUDDIGUBA,ANDHRA PRADESH,N,N,N
532443,PALAKONDA,ANDHRA PRADESH,Y,Y,Y
532284,ICHAPURAM,ANDHRA PRADESH,N,N,N
516431,Jammalamadugu,ANDHRA PRADESH,Y,Y,N
531148,KOTHAVALASA,ANDHRA PRADESH,N,N,N
534425,Bhimadole,ANDHRA PRADESH,N,N,N
532617,Repalle,ANDHRA PRADESH,Y,Y,N
534461,CHINTALAPUDI,ANDHRA PRADESH,N,N,N
517589,Puttur,ANDHRA PRADESH,N,N,N
516217,Porumamilla,ANDHRA PRADESH,Y,Y,N
521356,Gudivada,ANDHRA PRADESH,Y,Y,N
521116,KANKIPADU,ANDHRA PRADESH,Y,Y,N
530053,LANKELAPALEM,ANDHRA PRADESH,Y,Y,N
516434,Jammalamadugu,ANDHRA PRADESH,Y,Y,N
533252,Palakol,ANDHRA PRADESH,Y,Y,N
531218,BHEEMUNIPATNAM,ANDHRA PRADESH,N,N,N
522258,Repalle,ANDHRA PRADESH,Y,Y,N
534225,ATTILI,ANDHRA PRADESH,Y,Y,N
530049,Gajuwaka,ANDHRA PRADESH,Y,Y,Y
534326,ACHANTA,ANDHRA PRADESH,Y,Y,Y
522291,Mangalagiri,ANDHRA PRADESH,Y,Y,N
517325,Madanapalli,ANDHRA PRADESH,Y,Y,Y
516006,VONITIMITTA,ANDHRA PRADESH,N,N,N
534450,DENDULURU,ANDHRA PRADESH,Y,Y,Y
533213,AMALAPURAM,ANDHRA PRADESH,Y,Y,N
518176,Banaganapalle,ANDHRA PRADESH,Y,Y,N
534435,DENDULURU,ANDHRA PRADESH,Y,Y,Y
522324,Repalle,ANDHRA PRADESH,Y,Y,N
521165,Vuyyur,ANDHRA PRADESH,Y,Y,N
515523,KADIRI,ANDHRA PRADESH,N,N,N
524101,Nellore,ANDHRA PRADESH,Y,Y,Y
533431,Samalkot,ANDHRA PRADESH,Y,Y,N
534352,DOMMERU,ANDHRA PRADESH,N,N,N
535214,Vizianagaram,ANDHRA PRADESH,Y,Y,Y
530007,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y
523369,Komarolu,ANDHRA PRADESH,Y,Y,N
534247,PENUMANTRA,ANDHRA PRADESH,Y,Y,N
533262,Draksharamam,ANDHRA PRADESH,N,N,N
530033,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y
522628,Martur,ANDHRA PRADESH,N,N,N
522603,Narasaraopet,ANDHRA PRADESH,Y,Y,N
530010,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y
523167,INKOLLU,ANDHRA PRADESH,Y,Y,N
533263,Draksharamam,ANDHRA PRADESH,N,N,N
515522,KADIRI,ANDHRA PRADESH,N,N,N
535221,S Kota,ANDHRA PRADESH,N,N,N
522301,Tenali,ANDHRA PRADESH,Y,Y,Y
534196,Tadepalligudem,ANDHRA PRADESH,Y,Y,N
518347,ASPARI,ANDHRA PRADESH,N,N,N
518017,Gooty,ANDHRA PRADESH,Y,Y,N
530000,Visakhapatnam,ANDHRA PRADESH,Y,Y,N
533253,Palakol,ANDHRA PRADESH,Y,Y,Y
521366,Machilipatnam,ANDHRA PRADESH,Y,Y,Y
523002,Ongole,ANDHRA PRADESH,Y,Y,Y
515775,PAMIDI,ANDHRA PRADESH,Y,Y,Y
517125,Chittoor,ANDHRA PRADESH,Y,Y,N
518422,Atmakur,ANDHRA PRADESH,Y,Y,N
531273,GAJAPATHINAGARAM,ANDHRA PRADESH,Y,Y,N
535218,Vizianagaram,ANDHRA PRADESH,Y,Y,Y
518675,Nandyal,ANDHRA PRADESH,Y,Y,N
516216,Cuddapah,ANDHRA PRADESH,N,N,N
522259,Repalle,ANDHRA PRADESH,Y,Y,Y
522022,Guntur,ANDHRA PRADESH,Y,Y,N
516163,CHAPADU,ANDHRA PRADESH,Y,Y,N
535202,DOMMERU,ANDHRA PRADESH,N,N,N
516152,VONITIMITTA,ANDHRA PRADESH,Y,Y,Y
518501,Nandyal,ANDHRA PRADESH,Y,Y,Y
516110,Railway Kodur,ANDHRA PRADESH,N,N,N
522299,Repalle,ANDHRA PRADESH,Y,Y,N
522629,Martur,ANDHRA PRADESH,N,N,N
521436,Nandigama,ANDHRA PRADESH,N,N,N
533233,Mandapeta,ANDHRA PRADESH,Y,Y,Y
522602,Narasaraopet,ANDHRA PRADESH,Y,Y,N
532403,Srikakulam,ANDHRA PRADESH,Y,Y,Y
521123,Nuzvid,ANDHRA PRADESH,N,N,N
524313,Nellore,ANDHRA PRADESH,Y,Y,Y
509132,IEEJA,ANDHRA PRADESH,N,N,N
533430,Samalkot,ANDHRA PRADESH,Y,Y,Y
515159,MUDDIGUBA,ANDHRA PRADESH,N,N,N
533290,KATERU,ANDHRA PRADESH,Y,Y,N
516365,CHAPADU,ANDHRA PRADESH,Y,Y,N
517330,Madanapalli,ANDHRA PRADESH,Y,Y,Y
521106,Gannavaram,ANDHRA PRADESH,N,N,N
532244,MANDASA,ANDHRA PRADESH,N,N,N
515591,KADIRI,ANDHRA PRADESH,Y,Y,Y
534137,Tadepalligudem,ANDHRA PRADESH,Y,Y,N
518553,Allagadda,ANDHRA PRADESH,Y,Y,N
533339,RAMPACHODAVARAM,ANDHRA PRADESH,N,N,N
531036,Chodavaram,ANDHRA PRADESH,Y,Y,N
535145,S Kota,ANDHRA PRADESH,Y,Y,Y
534392,NIDADAVOLE,ANDHRA PRADESH,N,N,N
534347,NIDADAVOLE,ANDHRA PRADESH,N,N,N
535580,GAJAPATHINAGARAM,ANDHRA PRADESH,N,N,N
515446,Dharmavaram,ANDHRA PRADESH,Y,Y,N
533464,Yanam,ANDHRA PRADESH,Y,Y,N
530022,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y
516203,CHAPADU,ANDHRA PRADESH,Y,Y,N
518126,Banaganapalle,ANDHRA PRADESH,Y,Y,N
516237,VONITIMITTA,ANDHRA PRADESH,Y,Y,N
518510,Allagadda,ANDHRA PRADESH,Y,Y,Y
533237,Mandapeta,ANDHRA PRADESH,Y,Y,Y
515001,ANANTAPUR,ANDHRA PRADESH,Y,Y,N
522277,Repalle,ANDHRA PRADESH,Y,Y,N
531020,Anakapalle,ANDHRA PRADESH,Y,Y,Y
530004,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y
531168,BHEEMUNIPATNAM,ANDHRA PRADESH,N,N,N
530051,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y
534202,Bhimavaram,ANDHRA PRADESH,Y,Y,Y
531135,Chodavaram,ANDHRA PRADESH,Y,Y,N
530046,Gajuwaka,ANDHRA PRADESH,Y,Y,Y
518479,KODUMURU,ANDHRA PRADESH,Y,Y,N
509326,Ongole,ANDHRA PRADESH,Y,Y,Y
530038,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y
533104,Rajahmundry,ANDHRA PRADESH,Y,Y,Y
532100,Rajam,ANDHRA PRADESH,N,N,N
515844,GUNTAKAL,ANDHRA PRADESH,Y,Y,N
531034,K KOTAPADU,ANDHRA PRADESH,Y,Y,N
535001,Vizianagaram,ANDHRA PRADESH,Y,Y,N
515421,Tadipatri,ANDHRA PRADESH,Y,Y,Y
517371,MULAKALACHERUVU,ANDHRA PRADESH,Y,Y,N
517101,Chandragiri,ANDHRA PRADESH,N,N,N
522036,Guntur,ANDHRA PRADESH,N,N,N
534428,Bhimadole,ANDHRA PRADESH,N,N,N
530020,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y
520001,Vijayawada,ANDHRA PRADESH,Y,Y,Y
531083,ADDUROAD,ANDHRA PRADESH,Y,Y,N
530003,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y
524317,BUCHIREDDYPALEM,ANDHRA PRADESH,Y,Y,N
522236,AMARAVATHI,ANDHRA PRADESH,Y,Y,Y
530031,Gajuwaka,ANDHRA PRADESH,Y,Y,Y
518513,Nandyal,ANDHRA PRADESH,Y,Y,Y
534124,PENUMANTRA,ANDHRA PRADESH,Y,Y,N
521245,KANKIPADU,ANDHRA PRADESH,Y,Y,N
517319,Madanapalli,ANDHRA PRADESH,Y,Y,N
516269,Rayachoty,ANDHRA PRADESH,Y,Y,N
515814,Gooty,ANDHRA PRADESH,Y,Y,N
521111,Nuzvid,ANDHRA PRADESH,Y,Y,N
520013,Vijayawada,ANDHRA PRADESH,Y,Y,Y
523368,GOWTHAVARAM,ANDHRA PRADESH,Y,Y,Y
522263,Repalle,ANDHRA PRADESH,Y,Y,N
517423,KUPPAM,ANDHRA PRADESH,Y,Y,N
524342,PODALAKUR,ANDHRA PRADESH,N,N,N
521370,KANKIPADU,ANDHRA PRADESH,Y,Y,N
521213,VISSANNAPET,ANDHRA PRADESH,Y,Y,Y
521247,Vuyyur,ANDHRA PRADESH,Y,Y,N
517390,MULAKALACHERUVU,ANDHRA PRADESH,Y,Y,N
516218,VEMPALLI,ANDHRA PRADESH,N,N,N
518124,Banaganapalle,ANDHRA PRADESH,Y,Y,N
517581,Puttur,ANDHRA PRADESH,Y,Y,Y
523101,SINGARAYAKONDA,ANDHRA PRADESH,N,N,N
516114,Proddatur,ANDHRA PRADESH,Y,Y,N
517429,BANGARUPALEM,ANDHRA PRADESH,N,N,N
